subject_id,stimulus,stimulus_voice,face shown,stimulus_face,subject_response,actual_sentence,subject_response_unfixed
8bngcnqhfy,assets/list1/sounds/15.wav,american,assets/list1/pictures/whitelady3.png,white,he grew lots of vegetables,he grew lots of vegetables,He grew lots of vegetables
8bngcnqhfy,assets/list1/sounds/44.wav,indian,assets/list1/pictures/whitelady1.png,white,reading a book to sleep,rain is good for trees,Reading a book to sleep
8bngcnqhfy,assets/list1/sounds/55.wav,indian,assets/list1/pictures/whitelady1.png,white,the janitor swept the hall,the janitor swept the floor,The janitor swept the hall
8bngcnqhfy,assets/list1/sounds/112.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the teapot is very hot,the teapot is very hot,The teapot is very hot
8bngcnqhfy,assets/list1/sounds/73.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the young people are dancing,the young people are dancing,The young people are dancing
8bngcnqhfy,assets/list1/sounds/24.wav,british,assets/list1/pictures/whitelady3.png,white,her coat is on a chair,her coat is on a chair,Her coat is on a chair
8bngcnqhfy,assets/list1/sounds/109.wav,indian,assets/list1/pictures/whitelady1.png,white,the boy broke the window,the ball broke the window,The boy broke the window
8bngcnqhfy,assets/list1/sounds/30.wav,british,assets/list1/pictures/whitelady3.png,white,the road goes up a hill,the road goes up a hill,The road goes up a hill
8bngcnqhfy,assets/list1/sounds/80.wav,american,assets/list1/pictures/whitelady1.png,white,a letter fell on the floor,a letter fell on the floor,A letter fell on the floor
8bngcnqhfy,assets/list1/sounds/5.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the player lost a shoe,the player lost a shoe,The player lost a shoe
8bngcnqhfy,assets/list1/sounds/17.wav,american,assets/list1/pictures/whitelady3.png,white,the kitchen window is clean,the kitchen window was clean,The kitchen window is clean
8bngcnqhfy,assets/list1/sounds/98.wav,british,assets/list1/pictures/southasianlady1.png,south asian,they are coming for dinner,they are coming for dinner,THey are coming for dinner
8bngcnqhfy,assets/list1/sounds/33.wav,british,assets/list1/pictures/whitelady1.png,white,swimmers can hold their breath,swimmers can hold their breath,Swimmers can hold their breath
8bngcnqhfy,assets/list1/sounds/50.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the buckets fill up quickly,the buckets fill up quickly,The buckets fill up quickly
8bngcnqhfy,assets/list1/sounds/12.wav,american,assets/list1/pictures/whitelady1.png,white,the towel fell on the floor,the towel fell on the floor,The towel fell on the floor
8bngcnqhfy,assets/list1/sounds/8.wav,american,assets/list1/pictures/whitelady3.png,white,she's drinking from her own cup,she's drinking from her own cup,She's drinking from her own cup
8bngcnqhfy,assets/list1/sounds/14.wav,american,assets/list1/pictures/whitelady1.png,white,the bananas are too ripe,the bananas are too ripe,The bananas are too ripe
8bngcnqhfy,assets/list1/sounds/62.wav,american,assets/list1/pictures/whitelady3.png,white,they found his brother hiding,they found his brother hiding,They found his brother hiding
8bngcnqhfy,assets/list1/sounds/85.wav,british,assets/list1/pictures/whitelady1.png,white,the kitchen clock was wrong,the kitchen clock was wrong,The kitchen clock was wrong
8bngcnqhfy,assets/list1/sounds/68.wav,american,assets/list1/pictures/southasianlady1.png,south asian,they new road is on the map,the new road is on the map,They new road is on the map
8bngcnqhfy,assets/list1/sounds/106.wav,indian,assets/list1/pictures/whitelady1.png,white,the firefighters are coming,the firetruck is coming,The firefighters are coming
8bngcnqhfy,assets/list1/sounds/93.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the dog was chasing the cat,the dog is chasing the cat,The dog was chasing the cat
8bngcnqhfy,assets/list1/sounds/25.wav,british,assets/list1/pictures/whitelady3.png,white,the girl is fixing her dress,the girl is fixing her dress,The girl is fixing her dress
8bngcnqhfy,assets/list1/sounds/19.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the mailman brought a letter,the mailman brought a letter,THe mailman brought a letter
8bngcnqhfy,assets/list1/sounds/61.wav,american,assets/list1/pictures/whitelady1.png,white,they heard a funny noise,they heard a funny noise,They heard a funny noise
8bngcnqhfy,assets/list1/sounds/65.wav,american,assets/list1/pictures/whitelady3.png,white,the matches are on a shelf,the matches are on a shelf,The matches are on a shelf
8bngcnqhfy,assets/list1/sounds/115.wav,indian,assets/list1/pictures/whitelady1.png,white,the girl is washing her hair,the girl is washing her hair,The girl is washing her hair
8bngcnqhfy,assets/list1/sounds/10.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the car is going too fast,the car is going too fast,The car is going too fast
8bngcnqhfy,assets/list1/sounds/82.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the mother cut the birthday cake,mother cut the birthday cake,The mother cut the birthday cake
8bngcnqhfy,assets/list1/sounds/53.wav,indian,assets/list1/pictures/whitelady1.png,white,flowers grew in the garden,flowers can grow in the pot,Flowers grew in the garden
8bngcnqhfy,assets/list1/sounds/92.wav,british,assets/list1/pictures/whitelady1.png,white,they are washing the stairs with soap,he's washing his face with soap,They are washing the stairs with soap
8bngcnqhfy,assets/list1/sounds/81.wav,british,assets/list1/pictures/whitelady3.png,white,the ball bounded very high,the ball bounced very high,The ball bounded very high
8bngcnqhfy,assets/list1/sounds/78.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the truck just left the road,the truck drove up the road,The truck just left the road
8bngcnqhfy,assets/list1/sounds/91.wav,british,assets/list1/pictures/whitelady3.png,white,they are running past the house,they're running past the house,THey are running past the house
8bngcnqhfy,assets/list1/sounds/67.wav,american,assets/list1/pictures/whitelady3.png,white,the broom was in the corner,the broom was in the corner,The broom was in the corner
8bngcnqhfy,assets/list1/sounds/4.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the shoes were very dirty,the shoes were very dirty,The shoes were very dirty
8bngcnqhfy,assets/list1/sounds/29.wav,british,assets/list1/pictures/whitelady3.png,white,father forgot the bread,father forgot the bread,Father forgot the bread
8bngcnqhfy,assets/list1/sounds/51.wav,indian,assets/list1/pictures/whitelady3.png,white,the boy is running away,the boy is running away,The boy is running away
8bngcnqhfy,assets/list1/sounds/1.wav,american,assets/list1/pictures/whitelady3.png,white,a boy fell from the window,a boy fell from the window,A boy fell from the window
8bngcnqhfy,assets/list1/sounds/54.wav,indian,assets/list1/pictures/whitelady1.png,white,she's skating with her brother,he's skating with his friend,She's skating with her brother
8bngcnqhfy,assets/list1/sounds/48.wav,indian,assets/list1/pictures/whitelady3.png,white,four children were found,the salt shaker is empty,Four children were found
8bngcnqhfy,assets/list1/sounds/97.wav,british,assets/list1/pictures/whitelady3.png,white,the bat fell off the shelf,the bag fell off the shelf,The bat fell off the shelf
8bngcnqhfy,assets/list1/sounds/20.wav,american,assets/list1/pictures/whitelady1.png,white,the mother heard the baby,the mother heard the baby,The mother heard the baby
8bngcnqhfy,assets/list1/sounds/56.wav,indian,assets/list1/pictures/whitelady1.png,white,the lady washed the plate,the lady washed the shirt,The lady washed the plate
8bngcnqhfy,assets/list1/sounds/105.wav,indian,assets/list1/pictures/whitelady1.png,white,the beacon is alight,the two children are laughing,The beacon is alight
8bngcnqhfy,assets/list1/sounds/28.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the dog is eating some meat,the dog is eating some meat,The dog is eating some meat
8bngcnqhfy,assets/list1/sounds/107.wav,indian,assets/list1/pictures/whitelady3.png,white,mother got a cell phone,mother got a sauce pan,Mother got a cell phone
8bngcnqhfy,assets/list1/sounds/84.wav,british,assets/list1/pictures/whitelady3.png,white,she stood near the window,she stood near the window,She stood near the window
8bngcnqhfy,assets/list1/sounds/114.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the jelly jar was full,the jelly jar was full,The jelly jar was full
8bngcnqhfy,assets/list1/sounds/89.wav,british,assets/list1/pictures/southasianlady1.png,south asian,she uses her husband ,she uses her spoon to eat,She uses her husband 
8bngcnqhfy,assets/list1/sounds/110.wav,indian,assets/list1/pictures/whitelady3.png,white,there was a bad cleaner,the was a bad train wreck,There was a bad cleaner
8kbhdjcwnm,assets/list1/sounds/80.wav,american,assets/list1/pictures/whitelady3.png,white,a letter fell on the floor,a letter fell on the floor,A letter fell on the floor
8kbhdjcwnm,assets/list1/sounds/108.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the baby wants his walker,the baby wants his bottle,The baby wants his walker
8kbhdjcwnm,assets/list1/sounds/15.wav,american,assets/list1/pictures/whitelady3.png,white,he threw lots of vegetables,he grew lots of vegetables,He threw lots of vegetables
8kbhdjcwnm,assets/list1/sounds/95.wav,british,assets/list1/pictures/southasianlady1.png,south asian,stop don't go,the bus leaves before the train,Stop don't go
8kbhdjcwnm,assets/list1/sounds/58.wav,indian,assets/list1/pictures/whitelady3.png,white,the match book is in here,the match boxes are empty,The match book is in here
8kbhdjcwnm,assets/list1/sounds/31.wav,british,assets/list1/pictures/whitelady3.png,white,a million users abroad,the painter uses a brush,A million users abroad
8kbhdjcwnm,assets/list1/sounds/20.wav,american,assets/list1/pictures/whitelady3.png,white,the mother heard the baby,the mother heard the baby,The mother heard the baby
8kbhdjcwnm,assets/list1/sounds/26.wav,british,assets/list1/pictures/whitelady1.png,white,it is time to go to bed,it's time to go to bed,It is time to go to bed
8kbhdjcwnm,assets/list1/sounds/9.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the picture came from a book,the picture came from a book,The picture came from a book
8kbhdjcwnm,assets/list1/sounds/101.wav,indian,assets/list1/pictures/whitelady3.png,white,the dog slept early,school got out early today,The dog slept early
8kbhdjcwnm,assets/list1/sounds/105.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the information is a lot,the two children are laughing,The information is a lot
8kbhdjcwnm,assets/list1/sounds/46.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the guy grabbed some fresh fish,the children drank some fresh milk,The guy grabbed some fresh fish
8kbhdjcwnm,assets/list1/sounds/87.wav,british,assets/list1/pictures/whitelady3.png,white,he carried some shopping bags,they carried some shopping bags,he carried some shopping bags
8kbhdjcwnm,assets/list1/sounds/2.wav,american,assets/list1/pictures/whitelady3.png,white,the wife helped her husband,the wife helped her husband,The wife helped her husband
8kbhdjcwnm,assets/list1/sounds/28.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the dog is sleeping soundly,the dog is eating some meat,The dog is sleeping soundly
8kbhdjcwnm,assets/list1/sounds/8.wav,american,assets/list1/pictures/southasianlady1.png,south asian,she is drinking from her own cup,she's drinking from her own cup,She is drinking from her own cup
8kbhdjcwnm,assets/list1/sounds/112.wav,indian,assets/list1/pictures/whitelady1.png,white,the tea water is very hot,the teapot is very hot,The tea water is very hot
8kbhdjcwnm,assets/list1/sounds/6.wav,american,assets/list1/pictures/whitelady3.png,white,somebody stole the money,somebody stole the money,Somebody stole the money
8kbhdjcwnm,assets/list1/sounds/18.wav,american,assets/list1/pictures/whitelady1.png,white,he hung up his raincoat,he hung up his raincoat.,he hung up his raincoat
8kbhdjcwnm,assets/list1/sounds/77.wav,american,assets/list1/pictures/whitelady3.png,white,the milk is in a pitcher,the milk is in a pitcher,The milk is in a pitcher
8kbhdjcwnm,assets/list1/sounds/43.wav,indian,assets/list1/pictures/whitelady3.png,white,his mate is fine,they're playing in the park,his mate is fine
8kbhdjcwnm,assets/list1/sounds/23.wav,british,assets/list1/pictures/whitelady1.png,white,the intruder waited another,the children waved at the train,The intruder waited another
